"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24","Simulate TRACE method as @POST","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","26","Full update a todo via @PUT method","api-tests","Mon Mar 17 18:26:40 GMT 2025","passed","Mon Mar 17 18:26:40 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","12","Create a todo using XML but accept JSON. @POST","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","30","@GET user progress data","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","46","""Bearer"" Get data when using the X-AUTH-TOKEN value as an Authorization Bearer token. @GET","api-tests","Mon Mar 17 18:26:42 GMT 2025","passed","Mon Mar 17 18:26:42 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","36","Create a todo. @POST","api-tests","Mon Mar 17 18:26:40 GMT 2025","passed","Mon Mar 17 18:26:40 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","35","Can't @GET a todo when endpoint (not plural) is wrong","api-tests","Mon Mar 17 18:26:40 GMT 2025","passed","Mon Mar 17 18:26:40 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","26","""Authorization"" Can't create a note when no X-AUTH-TOKEN present. @POST","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:42 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","24","Check status code 500 (internal server error). @PATCH","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","27","Create a todo accepting only XML. @POST","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","27","Can't create a todo because the payload contains an unrecognised field. @POST","api-tests","Mon Mar 17 18:26:40 GMT 2025","passed","Mon Mar 17 18:26:40 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","48","""Authorization"" Create a note when valid X-AUTH-TOKEN present","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","77","""Authorization"" Get data when valid X-AUTH-TOKEN used. @GET","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","36","Can't update an existing todo because id different in payload. @PUT","api-tests","Mon Mar 17 18:26:40 GMT 2025","passed","Mon Mar 17 18:26:40 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","33","Get the list of headers. @HEAD","api-tests","Mon Mar 17 18:26:40 GMT 2025","passed","Mon Mar 17 18:26:40 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","26","Check status code 405 (Method Not Allowed). @DELETE","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","25","@GET todos list with results in the preferred XML format","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","27","Can't @GET todos list when unrecognised accept type header","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","28","@GET todos list with a query filter to get only todos which are `done`","api-tests","Mon Mar 17 18:26:40 GMT 2025","passed","Mon Mar 17 18:26:40 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","26","Can't update a todo without mandatory title field. @PUT","api-tests","Mon Mar 17 18:26:40 GMT 2025","passed","Mon Mar 17 18:26:40 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","26","Can't create a todo with exceeded 5000 characters characters in payload. @POST","api-tests","Mon Mar 17 18:26:40 GMT 2025","passed","Mon Mar 17 18:26:40 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","24","Restore the Todos database in memory. @PUT","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","29","@DELETE a todo in the todos list","api-tests","Mon Mar 17 18:26:40 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","28","""Authorization"" Can't create a note when X-AUTH-TOKEN does not match a valid token. @POST","api-tests","Mon Mar 17 18:26:42 GMT 2025","passed","Mon Mar 17 18:26:42 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","33","Can't create a todo with wrong 'doneStatus': boolean value. @POST","api-tests","Mon Mar 17 18:26:40 GMT 2025","passed","Mon Mar 17 18:26:40 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","30","@GET todos list with results in XML format","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","34","Create a todo accepting only JSON. @POST","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","28","Can't update a todo which does not exist via @POST method","api-tests","Mon Mar 17 18:26:40 GMT 2025","passed","Mon Mar 17 18:26:40 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","496","Create maximum number of TODOS allowed for a user. @POST","api-tests","Mon Mar 17 18:26:42 GMT 2025","passed","Mon Mar 17 18:26:43 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","25","""Authorization"" Can't get data when X-AUTH-TOKEN does not match a valid token. @GET","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","38","Can't create a todo with too long title. @POST","api-tests","Mon Mar 17 18:26:40 GMT 2025","passed","Mon Mar 17 18:26:40 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","24","Check status code 204 (No Content). @GET","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","31","Simulate PATCH method as @POST","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","41","Can't create a todo with unsupported content type","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","22","""Authentication "" User can't be authenticated via wrong (Basic64) credentials. @POST","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","50","Retrieve the current todos database for the user. @GET","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","31","@GET correct todo{id} in the list","api-tests","Mon Mar 17 18:26:40 GMT 2025","passed","Mon Mar 17 18:26:40 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","35","Partial update a todo via @PUT method","api-tests","Mon Mar 17 18:26:40 GMT 2025","passed","Mon Mar 17 18:26:40 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","27","@GET todos list with results in JSON format","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","27","""Authorization"" Can't get data when no X-AUTH-TOKEN header present. @GET","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","42","@GET the list of challenges","api-tests","Mon Mar 17 18:26:40 GMT 2025","passed","Mon Mar 17 18:26:40 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","37","@GET the list of todos","api-tests","Mon Mar 17 18:26:40 GMT 2025","passed","Mon Mar 17 18:26:40 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","63","Get challenger GUID not currently in memory to restore that challenger's progress into memory. @PUT","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","26","Partial update via @POST method a certain todo{id}","api-tests","Mon Mar 17 18:26:40 GMT 2025","passed","Mon Mar 17 18:26:40 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","389","@DELETE all the todos in the system","api-tests","Mon Mar 17 18:26:42 GMT 2025","passed","Mon Mar 17 18:26:42 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","22","Create a todo using JSON but accept XML. @POST","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","33","Restore that challenger's progress into memory. @PUT","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","56","""Bearer"" Create a note when valid X-AUTH-TOKEN value used as an Authorization Bearer token. @GET","api-tests","Mon Mar 17 18:26:42 GMT 2025","passed","Mon Mar 17 18:26:42 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","10","Simulate DELETE method as @POST","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","25","Cannot create todo with PUT due to Auto fields id. @PUT","api-tests","Mon Mar 17 18:26:40 GMT 2025","passed","Mon Mar 17 18:26:40 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","35","Can't create a todo with too long description. @POST","api-tests","Mon Mar 17 18:26:40 GMT 2025","passed","Mon Mar 17 18:26:40 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","31","Create a todo with max out content. @POST","api-tests","Mon Mar 17 18:26:40 GMT 2025","passed","Mon Mar 17 18:26:40 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","26","@GET todos list with results in default JSON format","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","28","Can't @GET wrong todo{id} in the list","api-tests","Mon Mar 17 18:26:40 GMT 2025","passed","Mon Mar 17 18:26:40 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","49","@GET todos list when an empty accept header","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","25","""Authentication "" User can be authenticated via correct (Basic64) credentials. @POST","api-tests","Mon Mar 17 18:26:41 GMT 2025","passed","Mon Mar 17 18:26:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
